Age,Revenu_annuel_k€,Heures_travail_semaine,Satisfaction,Distance_domicile_km,Niveau_education,Etat_sante,Genre,Type_logement,Region
46.0,25.45674002593904,32.0,11.8,7.7,Supérieur,Mauvais,Femme,Maison,Nord
28.0,56.322099873787565,28.0,,,Secondaire,,Homme,Appartement,Ouest
23.0,21.54587512486611,38.0,41.0,14.4,Primaire,,Homme,Maison,Est
33.0,34.883150839174924,41.0,4.2,1.1,Secondaire,Mauvais,Homme,Maison,Ouest
35.0,70.21655395330248,45.0,56.1,3.2,Secondaire,Bon,Homme,Appartement,Nord
36.0,57.52409999450378,25.0,21.6,15.3,Secondaire,Moyen,Femme,Appartement,Sud
55.0,63.713636924027654,35.0,24.3,0.5,Primaire,Mauvais,Femme,,
49.0,93.00776785635773,20.0,16.9,10.8,,,Homme,Appartement,Sud
46.0,48.806919793910055,28.0,76.4,25.8,Supérieur,Bon,Femme,Appartement,Est
42.0,50.42920520049955,,1.1,9.6,Primaire,Mauvais,Homme,Appartement,Nord
34.0,44.71358088299319,49.0,44.5,12.5,Secondaire,Bon,Femme,Appartement,Sud
29.0,41.13171705215706,28.0,9.6,15.7,Primaire,Bon,Homme,Studio,Est
,29.788183452124272,36.0,55.7,2.5,Supérieur,,Homme,Maison,Nord
31.0,51.681296223917045,40.0,35.3,,Supérieur,Moyen,Homme,Maison,Sud
39.0,57.10097213192313,50.0,3.8,3.7,Secondaire,Moyen,Homme,Appartement,Ouest
26.0,58.21540678385792,55.0,46.6,2.9,Supérieur,Mauvais,Homme,,Ouest
42.0,51.28727653734156,41.0,57.5,2.1,Supérieur,Moyen,Homme,Maison,Est
37.0,68.52341609639964,37.0,25.5,8.8,Secondaire,Bon,Femme,Appartement,
35.0,,,76.8,15.8,Secondaire,Moyen,Femme,Appartement,Nord
53.0,41.813962235320766,,37.7,20.9,Primaire,Mauvais,Homme,Maison,Nord
18.0,31.460236360509644,60.0,75.2,5.6,Primaire,,Homme,Appartement,Nord
35.0,,,58.3,4.7,Secondaire,Moyen,Femme,Appartement,Sud
18.0,79.20830355872971,41.0,87.1,11.6,Primaire,,Femme,,Est
42.0,36.01890749025338,43.0,55.1,15.2,Primaire,,Homme,Appartement,Nord
49.0,31.48665713425414,33.0,19.4,2.9,Primaire,Moyen,Femme,Maison,
23.0,41.64923543346054,36.0,82.4,3.5,Secondaire,Bon,Homme,,Ouest
25.0,44.432224269324074,41.0,78.5,7.6,Supérieur,Mauvais,Femme,Appartement,Sud
19.0,82.77024871805547,41.0,97.3,5.9,Supérieur,Moyen,Homme,Maison,Ouest
40.0,43.43705793817658,50.0,10.3,12.2,Supérieur,,Homme,Appartement,Nord
35.0,102.66767130803288,49.0,59.5,7.0,Supérieur,Bon,Homme,Maison,Est
36.0,51.27394409306365,45.0,49.7,1.2,Secondaire,Moyen,Homme,Appartement,Ouest
35.0,91.14056497942514,,67.4,1.8,Primaire,Moyen,Homme,Studio,Ouest
28.0,67.87858562861442,30.0,98.0,23.2,Secondaire,Bon,,,Sud
53.0,57.22074839689523,31.0,53.7,2.6,Primaire,Moyen,,Maison,Nord
43.0,81.55696266474975,42.0,68.9,0.5,,Mauvais,Femme,Maison,Nord
25.0,72.44459587880598,20.0,,13.1,Primaire,Moyen,,Appartement,Est
,62.693581683721774,39.0,30.6,11.5,Supérieur,Moyen,Homme,Appartement,Est
29.0,96.35188019543384,54.0,34.2,9.2,,Moyen,Femme,Appartement,Est
56.0,40.03214576092754,,4.8,7.0,Primaire,Mauvais,Homme,Appartement,
48.0,30.101726480765358,36.0,29.2,34.9,Supérieur,,,Maison,Sud
38.0,36.47538516376092,33.0,,1.3,Primaire,Bon,Femme,Maison,Sud
60.0,85.04546380167109,48.0,46.3,7.1,Secondaire,Mauvais,Homme,Appartement,Ouest
57.0,79.01520042172191,43.0,46.6,8.3,Primaire,Moyen,Femme,Appartement,
37.0,39.49476201039229,37.0,,0.2,Primaire,Bon,Femme,Maison,Sud
,10.0,34.0,50.7,5.3,Secondaire,Mauvais,Femme,Appartement,Est
35.0,45.88309927242556,40.0,,15.3,Secondaire,Moyen,Femme,Maison,Nord
28.0,29.73471382817456,36.0,23.9,6.4,Primaire,Moyen,Homme,Appartement,Est
60.0,40.12128057021092,47.0,85.4,20.8,Supérieur,Moyen,Femme,Appartement,Nord
27.0,,52.0,10.0,10.4,Supérieur,Bon,Femme,Maison,Est
50.0,17.80923846041953,26.0,98.2,14.5,Secondaire,Bon,Femme,Appartement,Est
48.0,87.66408736661802,27.0,48.1,16.3,Primaire,,Femme,Appartement,Sud
36.0,36.32663592113163,,19.4,,Supérieur,Moyen,,Maison,Sud
61.0,78.25335606518334,41.0,36.1,13.8,,Bon,Homme,Appartement,Nord
21.0,45.57258180306285,28.0,2.5,11.9,Primaire,Moyen,Femme,Maison,Sud
39.0,27.38391590895112,49.0,17.5,8.0,Secondaire,Moyen,,Studio,Ouest
34.0,60.181367798580055,43.0,34.2,8.4,Primaire,Mauvais,Homme,Maison,Sud
51.0,42.178862861341415,60.0,55.9,2.1,Primaire,Bon,Homme,Maison,Sud
44.0,45.85797788673506,37.0,13.8,17.6,Primaire,Moyen,Homme,Appartement,Est
19.0,52.898118686795364,,67.9,3.7,Supérieur,Bon,Homme,,Sud
,33.75574328502622,,84.6,7.7,Supérieur,,Homme,Appartement,Sud
45.0,,,57.7,2.9,Supérieur,Bon,Homme,Maison,Nord
27.0,,49.0,,11.9,Primaire,Mauvais,Femme,Appartement,Est
35.0,69.27835405267672,56.0,13.0,37.0,Primaire,Mauvais,Femme,Appartement,Est
24.0,,51.0,2.5,16.2,,,Femme,Maison,Ouest
37.0,53.079245325312705,39.0,73.4,9.7,Secondaire,,,Maison,Nord
41.0,80.11014297098393,28.0,63.2,,Primaire,Moyen,Femme,Appartement,
35.0,48.20470225452304,33.0,,,Primaire,Bon,Femme,,Ouest
34.0,51.72188743591718,22.0,11.1,2.3,Primaire,Bon,Homme,Appartement,Est
20.0,51.10424707200772,30.0,21.5,4.3,Supérieur,Moyen,Homme,,Ouest
44.0,36.3531114821388,44.0,81.7,5.2,Secondaire,Moyen,,Appartement,
18.0,30.132909631332478,39.0,48.5,28.9,Primaire,Moyen,Femme,Appartement,Sud
40.0,30.21475261357851,37.0,96.3,5.5,Supérieur,Mauvais,Femme,Appartement,
18.0,57.363663940145464,32.0,100.0,8.8,Supérieur,Moyen,Homme,Appartement,Nord
40.0,65.15744723865488,,80.3,25.6,,Moyen,Femme,Maison,Sud
39.0,66.10164476875704,41.0,26.6,7.3,,Moyen,Homme,Appartement,Nord
44.0,42.42914292489075,43.0,,2.9,Supérieur,Moyen,Homme,Appartement,
50.0,71.86617081861293,,26.1,4.8,Secondaire,Moyen,Homme,Studio,Ouest
52.0,,34.0,98.7,,Supérieur,Moyen,Homme,,Sud
20.0,51.414844435820385,55.0,34.2,12.5,Primaire,Moyen,,Maison,Nord
39.0,10.0,,70.9,3.5,Secondaire,Moyen,Femme,Maison,Ouest
64.0,,25.0,95.9,13.1,Primaire,Mauvais,Femme,Maison,Nord
41.0,,39.0,82.1,22.0,Secondaire,Bon,,Appartement,Est
30.0,62.54147014128219,54.0,60.2,4.1,Supérieur,Bon,Femme,Appartement,Ouest
39.0,51.900666638600654,37.0,17.7,1.5,Secondaire,Moyen,Femme,Maison,Sud
35.0,28.560272272297823,37.0,18.3,10.2,Primaire,Mauvais,Femme,Maison,
25.0,56.08725116935323,,49.7,4.5,Secondaire,Bon,Femme,Appartement,Est
,21.53015267587305,49.0,95.2,7.6,Supérieur,Bon,Femme,Appartement,Sud
47.0,29.124738034648313,49.0,90.5,10.1,Supérieur,Mauvais,Homme,Studio,Ouest
23.0,35.79557338270119,37.0,17.5,5.2,Primaire,Mauvais,Homme,Appartement,Est
38.0,60.8027264368973,46.0,29.5,25.9,Supérieur,Mauvais,Homme,Appartement,Est
33.0,77.98883358407807,54.0,59.3,5.1,Secondaire,Moyen,Femme,Appartement,
20.0,38.279831033121305,39.0,48.3,,,Bon,,Appartement,Sud
23.0,76.44917283216554,35.0,,21.7,Secondaire,Bon,Femme,Maison,Sud
24.0,50.94807101222921,52.0,37.6,1.5,Secondaire,Moyen,Homme,Appartement,Nord
39.0,54.72276321850446,60.0,,1.3,Supérieur,Bon,Homme,Maison,Nord
34.0,48.72390884545112,60.0,95.2,27.4,Secondaire,Moyen,Femme,,Sud
28.0,,36.0,56.4,2.3,,Moyen,Homme,,
35.0,58.7860007347785,37.0,63.9,1.6,Supérieur,,Femme,,
48.0,64.80642372364089,29.0,23.0,7.7,Secondaire,Moyen,Femme,Appartement,Sud
44.0,32.30777392728293,41.0,74.5,0.5,Primaire,Moyen,Femme,Studio,Est
52.0,,29.0,6.2,9.7,Supérieur,Moyen,Femme,Appartement,Nord
37.0,83.3855019444653,34.0,22.8,6.0,Secondaire,Bon,Homme,,Est
,53.543773086370464,47.0,1.6,10.2,Supérieur,Moyen,,Studio,Est
44.0,55.73387708858297,,39.2,3.3,Primaire,,Homme,Appartement,Ouest
,73.34537077934854,21.0,85.2,23.6,,Mauvais,,Appartement,Est
41.0,39.975110014306765,55.0,98.3,3.2,,Moyen,Homme,Appartement,Ouest
25.0,49.32078756197496,29.0,67.1,10.1,Supérieur,Moyen,Femme,Appartement,Est
36.0,66.33689793197159,30.0,,29.0,Primaire,,Femme,,Nord
,74.77804462556685,27.0,27.0,5.1,Secondaire,Mauvais,Femme,Appartement,Sud
47.0,10.0,33.0,52.5,1.8,Primaire,Bon,Homme,Studio,Est
35.0,35.266624182092535,31.0,73.9,0.7,,Bon,Femme,Maison,Sud
72.0,30.032693873014505,31.0,50.2,33.0,Primaire,Moyen,Homme,Maison,Sud
37.0,47.523497932159046,20.0,,14.4,Supérieur,Moyen,Homme,Appartement,Est
19.0,31.54654446813064,,74.3,25.1,,Mauvais,Homme,Appartement,Sud
54.0,63.28210999019817,,22.7,12.0,Secondaire,Moyen,Femme,Appartement,Ouest
47.0,,,10.7,4.2,Supérieur,,,Maison,Sud
42.0,67.78380338708328,44.0,48.3,1.3,Supérieur,Moyen,Homme,Appartement,Est
34.0,69.06015914747135,35.0,8.4,26.5,Supérieur,Mauvais,,Maison,Ouest
44.0,63.58172036831697,27.0,63.3,6.7,Supérieur,Bon,Homme,Maison,Ouest
,43.28418897779951,39.0,64.4,,Supérieur,Moyen,Homme,Maison,Est
42.0,52.08555077513246,44.0,26.4,8.6,Primaire,Moyen,Femme,Maison,Ouest
22.0,40.782521893603956,34.0,,,Supérieur,Moyen,Femme,Maison,Est
18.0,,40.0,82.6,3.7,Secondaire,Mauvais,Femme,Appartement,
44.0,69.0757569417543,,11.8,,,Moyen,Homme,Appartement,Ouest
28.0,48.31870745461406,36.0,75.1,1.1,Supérieur,Moyen,Homme,Appartement,Nord
38.0,19.947760717507744,,36.0,1.5,Primaire,Bon,Homme,,Sud
30.0,,48.0,75.3,7.1,Secondaire,Mauvais,Homme,Appartement,Sud
29.0,45.52102164754504,43.0,80.3,9.8,Secondaire,,Homme,Maison,Est
30.0,10.0,22.0,16.0,2.1,Primaire,Bon,Femme,,Nord
31.0,22.52541455070643,44.0,66.5,0.3,Primaire,Moyen,Homme,Appartement,Est
49.0,35.987776826778074,30.0,86.4,31.8,Supérieur,Bon,Homme,Maison,Sud
46.0,54.21024116887772,44.0,33.0,0.3,Primaire,Mauvais,Homme,Appartement,Nord
25.0,65.76039970101122,59.0,9.0,0.0,Supérieur,Mauvais,Homme,Appartement,Ouest
27.0,65.07537861395113,38.0,3.7,3.9,Secondaire,Moyen,Homme,Maison,Nord
44.0,62.05725909860605,,,2.5,,Bon,,,Sud
52.0,49.31275256616042,27.0,1.4,8.5,Supérieur,Mauvais,,Maison,
52.0,84.44464621196434,24.0,,22.5,Secondaire,Moyen,Femme,Studio,Est
27.0,63.99742487999772,,30.6,6.6,Secondaire,Mauvais,Femme,Maison,Ouest
51.0,54.4421073848458,43.0,11.9,14.8,Primaire,Moyen,Femme,Maison,Ouest
18.0,61.33176211460721,46.0,65.5,24.0,Secondaire,Moyen,Homme,Appartement,Sud
37.0,42.01929993688794,51.0,99.2,2.1,Secondaire,Moyen,,Appartement,Est
45.0,48.85512797930092,,90.2,6.7,Primaire,Moyen,Femme,Appartement,Est
18.0,10.0,48.0,26.0,,Secondaire,Moyen,Homme,Appartement,Est
65.0,42.26504675044796,46.0,77.2,,Secondaire,Bon,Femme,Maison,Est
55.0,85.19776031533547,27.0,93.7,13.5,Supérieur,Mauvais,Femme,Maison,
47.0,52.96750554574192,55.0,90.7,12.2,Secondaire,Moyen,Femme,Maison,Nord
28.0,52.13479554723224,53.0,88.6,5.5,Supérieur,Moyen,Homme,Appartement,Nord
39.0,69.97208190298562,27.0,78.9,0.9,Secondaire,Moyen,Homme,Appartement,Est
49.0,57.15650831244754,42.0,30.0,,Supérieur,Bon,Femme,Appartement,Sud
26.0,34.2703239148681,37.0,9.3,4.6,Secondaire,Bon,Femme,Appartement,
,50.47315024380647,54.0,49.3,0.9,Secondaire,Moyen,Femme,Studio,Sud
50.0,27.295617506429707,,6.4,,Secondaire,Moyen,Homme,Maison,Sud
22.0,53.67224341240568,60.0,99.8,4.1,Secondaire,Moyen,Femme,Appartement,
43.0,33.245000951921185,38.0,36.5,11.0,Supérieur,Bon,Femme,Maison,Sud
18.0,,47.0,95.9,4.3,Primaire,Bon,Femme,Maison,Est
28.0,39.79518756457343,53.0,,15.9,Primaire,Moyen,,,Nord
33.0,33.5059218173091,38.0,41.7,21.9,Supérieur,Bon,Femme,Studio,Ouest
46.0,47.74336023377043,38.0,12.7,18.2,Secondaire,Bon,Femme,Maison,Ouest
31.0,57.30783638259426,34.0,24.5,6.6,Primaire,Moyen,Femme,Maison,Est
41.0,25.853360063203166,31.0,67.6,0.9,Secondaire,Moyen,Femme,Studio,
31.0,39.57466805352827,42.0,83.2,4.6,Secondaire,Moyen,Femme,Appartement,Nord
33.0,52.10324611386806,38.0,98.0,5.5,Secondaire,Moyen,Femme,Appartement,Nord
55.0,76.76737099073054,34.0,14.1,32.3,Supérieur,,Homme,Appartement,Nord
26.0,10.0,35.0,16.4,8.3,Secondaire,Moyen,Homme,Maison,Nord
49.0,62.303264073664764,45.0,5.2,10.2,Secondaire,Mauvais,Homme,Maison,Est
39.0,42.32868871187785,32.0,26.8,15.2,Supérieur,Bon,Homme,Maison,Ouest
33.0,40.10779306208664,37.0,82.3,8.4,Supérieur,Bon,Femme,Appartement,Nord
25.0,36.37746079728483,,20.6,9.1,Primaire,Mauvais,Homme,Maison,
26.0,,42.0,55.2,2.8,Secondaire,,Homme,Maison,Ouest
31.0,62.41634401823989,29.0,45.2,0.6,Secondaire,,Homme,Appartement,Est
38.0,39.264270576894496,39.0,33.3,12.8,Supérieur,Moyen,,Appartement,Sud
47.0,83.17184031627245,44.0,62.2,18.9,Supérieur,Moyen,Femme,Maison,Ouest
,62.47733568584809,49.0,50.7,5.3,Secondaire,Moyen,Femme,Maison,Est
37.0,53.95944250305741,32.0,34.1,,Supérieur,Moyen,Femme,Maison,Est
38.0,46.67887764366753,34.0,69.2,,Secondaire,Bon,Homme,Appartement,Est
45.0,73.79708407656204,33.0,28.7,6.0,,Moyen,Homme,,Nord
47.0,76.72039373516631,33.0,,2.3,Supérieur,Moyen,Femme,Maison,Sud
,26.772357054915112,44.0,,14.3,,Moyen,Homme,Studio,Nord
36.0,35.9620378920182,45.0,73.2,,Supérieur,,Femme,Studio,Est
54.0,62.692604127840546,50.0,,7.9,Secondaire,Mauvais,,Maison,Nord
24.0,68.73361888888044,39.0,75.0,,Primaire,Moyen,Homme,Maison,Sud
40.0,43.99318903381463,25.0,81.1,,Secondaire,Bon,Femme,Appartement,Sud
37.0,35.15110280574994,46.0,,2.3,Supérieur,Bon,Homme,Maison,Sud
33.0,51.57225251933089,41.0,70.8,4.8,Supérieur,Bon,Femme,Appartement,Nord
59.0,79.53386861491968,40.0,44.0,5.3,Secondaire,Mauvais,Homme,Maison,Ouest
40.0,50.82068520104284,27.0,,6.0,Primaire,Bon,Homme,Appartement,Sud
58.0,24.721184603497374,38.0,30.2,2.6,Secondaire,Bon,Femme,Maison,Ouest
40.0,52.19166455154841,28.0,93.8,,Secondaire,Bon,Homme,Maison,Ouest
45.0,65.65496142459708,44.0,57.9,5.6,Primaire,Moyen,Femme,Appartement,Nord
33.0,47.97245377300484,35.0,36.0,9.5,Supérieur,Mauvais,Femme,Appartement,Sud
33.0,75.16333624967821,34.0,42.5,9.5,,Moyen,Homme,Appartement,Est
44.0,67.31698071034971,24.0,35.4,9.3,Secondaire,Moyen,Homme,Appartement,Sud
45.0,48.7648215260729,50.0,15.5,8.2,Primaire,Moyen,Homme,Appartement,
,50.86288039280923,37.0,7.8,17.3,Supérieur,Bon,Homme,Maison,Est
44.0,13.164805896335523,40.0,32.9,16.7,Supérieur,Moyen,Homme,Maison,Est
23.0,74.20453449824326,32.0,46.4,5.4,Secondaire,Moyen,Femme,Studio,Ouest
30.0,43.40965302659378,23.0,36.8,10.1,Secondaire,Moyen,Homme,,Nord
50.0,42.00086521447302,34.0,2.4,1.1,Primaire,Mauvais,Homme,,Est
18.0,39.00292786945165,36.0,,1.0,Supérieur,Mauvais,Homme,Appartement,Nord
43.0,59.133951249801925,42.0,15.3,6.5,,Moyen,Femme,Appartement,Sud
38.0,27.426139984746815,36.0,21.9,23.0,Supérieur,Bon,Femme,Maison,Nord
,30.316544365749117,32.0,13.0,,Primaire,Bon,,,Est
44.0,48.949497966012935,24.0,52.5,11.1,Primaire,Moyen,Homme,,Ouest
32.0,37.46973336830264,40.0,10.4,1.7,Secondaire,Bon,Homme,Appartement,Nord
31.0,56.70467146746164,32.0,,6.0,Primaire,Mauvais,Homme,,
33.0,38.20221441267634,53.0,45.7,5.1,Supérieur,Bon,,Studio,
46.0,81.90072528751173,41.0,17.6,15.3,Secondaire,Bon,Femme,Appartement,Nord
18.0,,45.0,45.2,1.5,Secondaire,Moyen,Femme,Studio,Ouest
41.0,,37.0,,7.7,Primaire,Mauvais,,Appartement,Nord
,37.90076492357384,42.0,86.2,24.2,Supérieur,Moyen,Femme,Appartement,Nord
42.0,98.11359348878896,,79.7,22.3,Supérieur,Mauvais,Femme,Studio,Nord
44.0,41.21977971451344,28.0,99.3,,Primaire,Moyen,Femme,Maison,
20.0,35.72379445419767,40.0,53.4,4.7,Secondaire,Mauvais,,Appartement,Sud
37.0,64.13485193910697,,58.0,28.3,Secondaire,Moyen,Homme,Appartement,
41.0,,20.0,94.7,,Primaire,Moyen,Homme,Maison,Sud
41.0,33.632313815176445,35.0,40.6,,Supérieur,Mauvais,Homme,Maison,Sud
38.0,93.91694324177162,58.0,56.0,26.9,Supérieur,Moyen,,Maison,Est
25.0,69.51198996385676,44.0,38.5,27.6,,,,Appartement,Ouest
27.0,50.08010602535878,55.0,55.0,2.7,Supérieur,,,Maison,Sud
23.0,98.02220262166523,33.0,9.0,1.4,Supérieur,Moyen,Femme,Appartement,Est
46.0,66.21560288576505,35.0,78.6,11.7,Secondaire,Moyen,Femme,Maison,Sud
,49.76198060414213,49.0,98.5,,Supérieur,Moyen,Homme,Maison,Nord
39.0,,46.0,7.5,4.0,Secondaire,Mauvais,Homme,Appartement,Ouest
19.0,,39.0,80.3,11.5,Primaire,Moyen,,Appartement,Est
39.0,62.304905246407394,27.0,24.9,0.6,Secondaire,Moyen,Femme,Appartement,Nord
47.0,,51.0,20.6,0.5,Secondaire,Bon,Femme,Appartement,Nord
18.0,50.98826971399294,60.0,69.6,4.4,Supérieur,Moyen,Femme,Appartement,Sud
33.0,41.7861400827157,24.0,5.4,2.2,Secondaire,Moyen,Femme,Appartement,Ouest
,78.79471492082905,54.0,46.9,12.7,Primaire,Bon,Femme,Appartement,
34.0,17.811717131650738,,1.1,29.6,Primaire,Bon,Homme,Maison,Sud
29.0,77.31740866129697,36.0,55.9,10.8,Supérieur,Bon,Femme,Appartement,Nord
44.0,32.45314942604113,,,10.6,Supérieur,Moyen,Femme,Appartement,Sud
,48.841575936729754,27.0,91.6,0.1,Supérieur,Mauvais,Homme,Studio,Ouest
55.0,44.0956722435154,39.0,72.3,7.2,Primaire,Bon,Homme,Appartement,Sud
39.0,39.59695027009586,23.0,13.5,17.0,Primaire,Mauvais,Femme,Appartement,Nord
44.0,63.79568296270986,44.0,,10.6,Secondaire,Moyen,Femme,Maison,Nord
33.0,49.89621573342382,60.0,93.2,2.6,Supérieur,Moyen,Homme,Appartement,Sud
26.0,36.64602479702228,33.0,72.8,18.9,Supérieur,Moyen,,,Nord
50.0,53.079910603555874,38.0,59.8,33.3,Supérieur,Bon,Femme,Appartement,Est
54.0,36.07826546666981,38.0,56.3,3.3,Secondaire,Mauvais,Femme,Appartement,
48.0,39.244490019971565,49.0,40.4,2.3,Supérieur,Bon,Femme,Maison,Ouest
41.0,20.054738219223893,44.0,58.9,4.1,Secondaire,,Femme,Appartement,Est
28.0,40.99382013030474,49.0,77.4,0.7,,Mauvais,Homme,Appartement,Sud
,59.884090527890685,34.0,13.6,20.7,Supérieur,Moyen,Homme,Appartement,Est
46.0,50.74249835916075,44.0,97.0,26.5,Primaire,Bon,Homme,Appartement,Sud
64.0,86.30127337946286,20.0,24.7,10.0,Supérieur,Moyen,Homme,Appartement,Nord
26.0,102.25634947442612,46.0,45.3,14.5,Secondaire,Moyen,,,Ouest
50.0,40.71563207358554,27.0,3.2,11.0,Primaire,Moyen,Homme,Maison,Est
46.0,33.33364484591423,36.0,55.5,4.7,Primaire,Mauvais,Femme,Maison,
35.0,72.59633092717888,47.0,38.8,10.0,Secondaire,Moyen,Homme,Maison,Sud
56.0,56.70416484065091,24.0,25.7,18.1,Supérieur,Moyen,Femme,Maison,Nord
,72.71748554029946,50.0,98.6,16.6,Primaire,Bon,Homme,Maison,Sud
,57.97661462409018,38.0,,0.8,,Mauvais,Homme,Studio,
38.0,46.11284306648451,54.0,42.0,6.2,Secondaire,Moyen,Homme,Appartement,Nord
28.0,46.22629903562442,30.0,46.8,5.1,,Moyen,Homme,Studio,Est
34.0,58.65553556732101,21.0,12.5,13.9,Primaire,Moyen,Homme,Appartement,Ouest
48.0,45.777722085702806,39.0,39.9,7.0,Secondaire,,Homme,Maison,Sud
,,45.0,34.3,,Primaire,Moyen,Femme,Maison,Est
42.0,23.953255209976085,46.0,47.0,12.3,Secondaire,Mauvais,Homme,Maison,Nord
30.0,74.28287272122193,28.0,85.8,6.4,Supérieur,,Homme,Appartement,Nord
44.0,12.53198504167927,23.0,20.1,3.0,Primaire,Moyen,,Maison,Est
48.0,52.90204572722444,,61.2,22.1,Supérieur,Moyen,Femme,Appartement,Ouest
18.0,43.37914538752902,45.0,4.7,1.2,Secondaire,Moyen,Homme,Maison,
,,44.0,32.4,0.2,Secondaire,Moyen,,Studio,Sud
37.0,,,,1.6,Supérieur,Bon,Homme,Appartement,Ouest
51.0,28.04970659789663,36.0,8.4,1.8,Secondaire,Moyen,Femme,Appartement,Est
,50.913686531206785,21.0,54.9,7.7,Primaire,Moyen,Homme,Appartement,Nord
45.0,37.95631742440563,51.0,31.7,9.8,Primaire,Moyen,Homme,Appartement,Sud
34.0,29.18102197657644,41.0,99.3,6.0,Supérieur,Moyen,Femme,,Ouest
40.0,77.04562165844771,42.0,63.5,2.3,Primaire,Moyen,Femme,Maison,Nord
51.0,25.356306441428767,47.0,25.2,1.4,Secondaire,,Homme,Appartement,Sud
39.0,,52.0,11.2,6.8,Secondaire,Mauvais,Homme,Maison,Sud
42.0,32.22005983235591,39.0,,8.3,,Bon,Femme,Maison,Sud
21.0,27.543881336828772,51.0,10.0,3.6,Supérieur,Moyen,Homme,Appartement,Nord
39.0,37.923227461542176,45.0,68.3,2.5,Supérieur,Bon,Homme,Appartement,Est
18.0,62.39832094408223,33.0,85.6,0.8,Secondaire,Moyen,Homme,Maison,Nord
33.0,,37.0,16.5,0.3,Secondaire,Bon,Femme,Appartement,Est
40.0,55.74910521013403,46.0,40.8,1.1,Primaire,,Homme,Appartement,
49.0,30.784800046572272,32.0,36.1,13.6,Secondaire,Mauvais,Homme,Appartement,Sud
28.0,34.384662595078964,48.0,64.8,4.2,Supérieur,Mauvais,Homme,Maison,
44.0,58.0128317808213,41.0,19.1,0.3,Secondaire,Mauvais,Homme,Appartement,Ouest
57.0,93.46965659888954,43.0,95.4,7.1,Supérieur,Mauvais,Femme,,Ouest
32.0,,54.0,73.1,7.7,Primaire,Moyen,Homme,Maison,Nord
21.0,64.39761167314002,43.0,95.6,5.6,Supérieur,Moyen,,Appartement,Sud
43.0,43.7457524553408,40.0,28.5,1.2,Secondaire,Mauvais,Homme,Maison,Est
25.0,40.50513090406407,,59.2,14.1,Supérieur,,Femme,Appartement,Est
30.0,71.42752019500307,38.0,73.5,11.7,Secondaire,Moyen,,Maison,Est
51.0,33.129543782802195,43.0,71.4,5.0,Secondaire,Moyen,Femme,Studio,Ouest
62.0,26.917735464104897,53.0,3.1,4.8,Supérieur,Mauvais,Homme,Appartement,Sud
,59.20351590438172,33.0,99.8,1.7,Supérieur,Bon,Femme,Maison,Ouest
31.0,81.89567592973495,33.0,92.9,14.0,Secondaire,Moyen,Homme,,Nord
34.0,64.99989410582303,52.0,,9.2,Secondaire,Moyen,Homme,Appartement,Ouest
33.0,21.85965238526933,34.0,54.8,0.9,Secondaire,Mauvais,Femme,Appartement,Ouest
63.0,37.693339120621644,42.0,32.1,4.7,Supérieur,Moyen,,Maison,Est
33.0,69.59196483153617,34.0,88.0,23.4,Secondaire,Moyen,Femme,Appartement,Ouest
35.0,,23.0,70.1,6.0,Secondaire,Bon,Homme,Appartement,Est
,,41.0,23.1,3.9,Supérieur,Bon,Femme,Maison,Est
46.0,38.41654931784414,51.0,4.4,10.3,Secondaire,Moyen,Homme,Maison,Ouest
51.0,82.92037678737238,39.0,29.9,2.3,Secondaire,Bon,,Maison,Nord
29.0,48.508128296896636,25.0,4.8,7.4,Primaire,Moyen,Homme,Appartement,Ouest
33.0,37.883828516912786,41.0,15.0,11.1,Supérieur,Mauvais,Homme,Maison,Nord
27.0,34.50134923649934,32.0,,,Secondaire,Bon,Homme,Studio,Sud
49.0,26.0996330602229,20.0,74.8,11.8,Primaire,Mauvais,Homme,Appartement,Nord
54.0,106.67160858913198,39.0,47.3,4.9,Secondaire,Moyen,Femme,Maison,Sud
32.0,78.4191573092118,45.0,60.4,14.6,Secondaire,Mauvais,Femme,Appartement,Est
35.0,36.87413367899445,51.0,,22.9,Secondaire,Moyen,Homme,Maison,Nord
,84.63651853443832,57.0,32.4,6.5,Secondaire,Moyen,,Maison,Ouest
21.0,60.66604346806302,46.0,71.6,,Supérieur,Moyen,Homme,Studio,Sud
31.0,59.48216002638296,49.0,37.1,21.3,Primaire,Moyen,Femme,Maison,
49.0,35.641659397679426,27.0,35.5,1.8,Primaire,Moyen,Homme,Maison,Ouest
29.0,39.71745643708108,56.0,20.2,1.4,Secondaire,Bon,Homme,Appartement,Ouest
41.0,,,59.9,3.7,Primaire,Moyen,Femme,Appartement,Est
24.0,10.689020111197543,36.0,81.1,4.8,Secondaire,Bon,Homme,Appartement,Nord
38.0,40.26359713201861,46.0,47.5,16.1,Supérieur,Bon,Femme,Maison,Ouest
33.0,50.08979262466854,45.0,12.4,4.9,Secondaire,Moyen,Femme,Appartement,Sud
25.0,76.19037812934474,54.0,84.0,0.5,,Bon,Femme,Studio,Ouest
49.0,37.669049078628575,38.0,,10.1,Primaire,,,Appartement,Est
50.0,66.24276222228946,32.0,47.7,11.1,Primaire,Mauvais,Homme,,Ouest
28.0,10.0,,26.8,16.8,Primaire,Mauvais,Femme,Studio,
37.0,73.3406035094547,48.0,93.7,5.1,Secondaire,Bon,Homme,Appartement,Est
